1,616185.5662602183
2,590773.6509416064
3,574452.7680094148
4,565148.8205441106
5,558156.8073734136
6,557755.9680311222
7,553144.1743987978
8,551280.3010666686
9,550966.8071066806
10,540190.6873146895
11,537101.7732972133
12,536227.2994962466
13,537599.931867092
14,532875.4383963865
15,531737.392067243
16,527845.3041863024
17,527308.7813263597
18,525284.7443967578
19,523522.4672346709
20,524786.8004459832
21,520393.66375552
22,518632.5064850613
23,518817.62029115827
24,515651.0446554437
25,516829.6590225901
26,514200.111491417
27,512859.0193175529
28,511426.41103578045
29,512554.39207252924
30,509276.7374127066
31,509184.78419183893
32,507411.8582503021
33,507297.94515155215
34,506767.6064656131
35,504456.0142952069
36,505730.88652842713
37,503806.7198801877
38,502965.0891290775
39,502751.6133933057
40,501668.1835576741
41,500418.2787473075
42,499718.1667164482
43,499205.1922012093
44,498633.20391427603
45,498416.84202363953
46,497229.7987402927
47,495788.5856167378
48,496062.6476693968
49,495085.51522654673
50,494185.7862387444
51,493620.3865621597
52,493462.7501872701
53,492969.3635359009
54,492103.57844556065
55,491471.5507697208
56,490863.6377920723
57,490205.47327571013
58,490230.73062570737
59,489276.7645009966
60,489715.37854748033
61,488011.84176730923
62,487765.7088645704
63,487147.35438716214
64,487098.1626894746
65,486859.80773585266
66,486394.97400762804
67,486255.39216985594
68,485264.4319945417
69,485060.7064527431
70,484539.7809557646
71,483803.4736129017
72,483674.3481653461
73,483204.9552277793
74,482450.22380685894
75,482336.2752230128
76,481735.058997841
77,481797.41858156247
78,481534.6061906926
79,480882.7862154968
80,480621.1525998685
81,479950.81801924267
82,479649.4071590407
83,479062.9027261535
84,479207.67032999586
85,478886.29537806025
86,478592.11331641045
87,477998.178181785
88,477761.43816395104
89,477467.53887076164
90,477260.862247306
91,476785.4504493764
92,476833.3978758494
93,475932.23771062907
94,475809.34998875106
95,475474.4698293096
96,475267.44044628047
97,475179.1009501722
98,474732.4634686149
99,474339.213304086
100,473996.7392983841
